year,age_group,house_price_2024d,tuition_2024d,auto_2024d,health_2024d,wage_annual_2024d,mortgage_rate,auto_rate,student_rate,pay_house,pay_degree,pay_car,pay_health,pay_total,share_house,hours_house,share_degree,hours_degree,share_car,hours_car,share_health,hours_health,share_total,hours_total
1968,65 Years and Older,223655.4786775276,,13709.161178616703,344.3045428069895,14377.87414599065,0.0754175,0.1005,0.08,16702.40195706628,,2574.379502051018,344.3045428069895,19621.086001924286,1.1616739573230883,2323.347914646177,,,0.1790514700512174,358.10294010243484,0.023946832425362462,47.893664850724925,1.3646722597996683,2729.3445195993368
1969,25 to 34 Years,218912.3343934575,,13932.2759175092,367.9370532786746,42969.02071951345,0.0754175,0.1005,0.08,16348.187954166202,,2616.277179299588,367.9370532786746,19332.402186744464,0.38046452258899227,760.9290451779846,,,0.06088752164909038,121.77504329818076,0.008562844745297721,17.12568949059544,0.4499148889833804,899.8297779667607
1969,35 to 44 Years,218912.3343934575,,13932.2759175092,367.9370532786746,47653.34257296592,0.0754175,0.1005,0.08,16348.187954166202,,2616.277179299588,367.9370532786746,19332.402186744464,0.34306487376271994,686.1297475254398,,,0.05490228047053767,109.80456094107534,0.007721117416166478,15.442234832332955,0.4056882716494241,811.3765432988482
1969,45 to 54 Years,218912.3343934575,,13932.2759175092,367.9370532786746,46245.97845792898,0.0754175,0.1005,0.08,16348.187954166202,,2616.277179299588,367.9370532786746,19332.402186744464,0.35350507220943594,707.0101444188718,,,0.056573074384828406,113.14614876965682,0.00795608754636677,15.91217509273354,0.4180342341406311,836.0684682812622
1969,55 to 64 Years,218912.3343934575,,13932.2759175092,367.9370532786746,37770.21266635458,0.0754175,0.1005,0.08,16348.187954166202,,2616.277179299588,367.9370532786746,19332.402186744464,0.4328328277783049,865.6656555566097,,,0.06926826709742485,138.5365341948497,0.009741460990142376,19.482921980284754,0.5118425558658721,1023.6851117317442
1969,65 Years and Older,218912.3343934575,,13932.2759175092,367.9370532786746,14646.54731277533,0.0754175,0.1005,0.08,16348.187954166202,,2616.277179299588,367.9370532786746,19332.402186744464,1.1161803259875882,2232.3606519751766,,,0.1786275716337298,357.25514326745963,0.025121077713499383,50.242155426998764,1.3199289753348173,2639.8579506696346
1970,25 to 34 Years,189667.62041210564,,14369.49065836924,391.4734966346212,42444.29413805064,0.0754175,0.1005,0.08,14164.217452194975,,2698.3796983523407,391.4734966346212,17254.070647181936,0.3337131112635698,667.4262225271395,,,0.06357461593249317,127.14923186498633,0.009223230226455137,18.446460452910273,0.4065109574225181,813.0219148450361
1970,35 to 44 Years,189667.62041210564,,14369.49065836924,391.4734966346212,47689.64236664286,0.0754175,0.1005,0.08,14164.217452194975,,2698.3796983523407,391.4734966346212,17254.070647181936,0.2970082548176608,594.0165096353217,,,0.056582091297873886,113.16418259574777,0.008208774006417008,16.417548012834015,0.3617991201219517,723.5982402439034
1970,45 to 54 Years,189667.62041210564,,14369.49065836924,391.4734966346212,46619.487449905086,0.0754175,0.1005,0.08,14164.217452194975,,2698.3796983523407,391.4734966346212,17254.070647181936,0.3038261085005518,607.6522170011036,,,0.05788093876518658,115.76187753037316,0.008397207220591573,16.794414441183147,0.37010425448632994,740.2085089726598
1970,55 to 64 Years,189667.62041210564,,14369.49065836924,391.4734966346212,37848.00484071433,0.0754175,0.1005,0.08,14164.217452194975,,2698.3796983523407,391.4734966346212,17254.070647181936,0.37423947475714925,748.4789495142985,,,0.07129516363434846,142.5903272686969,0.010343306028472613,20.686612056945226,0.4558779444199703,911.7558888399407
1970,65 Years and Older,189667.62041210564,,14369.49065836924,391.4734966346212,15159.163172706909,0.0754175,0.1005,0.08,14164.217452194975,,2698.3796983523407,391.4734966346212,17254.070647181936,0.9343667121214666,1868.733424242933,,,0.17800320951822712,356.00641903645425,0.025824215504154206,51.648431008308414,1.138194137143848,2276.388274287696
1971,25 to 34 Years,195418.00751183368,,14948.687505797236,416.5470138423846,42776.19182612805,0.0754175,0.1005,0.08,14593.651496539878,,2807.144375654184,416.5470138423846,17817.342886036447,0.34116294306558526,682.3258861311705,,,0.06562398979002981,131.24797958005962,0.009737823683218903,19.475647366437805,0.416524756538834,833.0495130776679
1971,35 to 44 Years,195418.00751183368,,14948.687505797236,416.5470138423846,48153.21216780145,0.0754175,0.1005,0.08,14593.651496539878,,2807.144375654184,416.5470138423846,17817.342886036447,0.30306704038112325,606.1340807622465,,,0.058296098002185485,116.59219600437098,0.008650451238659351,17.3009024773187,0.3700135896219681,740.0271792439362
1971,45 to 54 Years,195418.00751183368,,14948.687505797236,416.5470138423846,47137.92934868317,0.0754175,0.1005,0.08,14593.651496539878,,2807.144375654184,416.5470138423846,17817.342886036447,0.3095946660827935,619.1893321655871,,,0.05955171163522064,119.10342327044128,0.008836769446556548,17.673538893113097,0.37798314716457077,755.9662943291415
1971,55 to 64 Years,195418.00751183368,,14948.687505797236,416.5470138423846,37649.72978189539,0.0754175,0.1005,0.08,14593.651496539878,,2807.144375654184,416.5470138423846,17817.342886036447,0.3876163675298812,775.2327350597624,,,0.07455948268197278,149.11896536394556,0.011063745111995184,22.127490223990367,0.47323959532384924,946.4791906476985
1971,65 Years and Older,195418.00751183368,,14948.687505797236,416.5470138423846,16210.583722481657,0.0754175,0.1005,0.08,14593.651496539878,,2807.144375654184,416.5470138423846,17817.342886036447,0.9002545340980328,1800.5090681960655,,,0.1731673839579937,346.3347679159874,0.025695991024968223,51.391982049936445,1.0991179090809948,2198.2358181619898
1972,25 to 34 Years,206479.5170386608,,14817.97382038547,430.28461139299833,44182.91827756299,0.07383269230769231,0.1005,0.08,15204.221256142484,,2782.598261710578,430.28461139299833,18417.10412924606,0.34411989630534445,688.2397926106889,,,0.06297905095878738,125.95810191757475,0.009738709622797955,19.47741924559591,0.4168376568869298,833.6753137738597
1972,35 to 44 Years,206479.5170386608,,14817.97382038547,430.28461139299833,50946.82626538988,0.07383269230769231,0.1005,0.08,15204.221256142484,,2782.598261710578,430.28461139299833,18417.10412924606,0.2984331384440191,596.8662768880382,,,0.05461769585441092,109.23539170882184,0.008445758900693429,16.891517801386858,0.3614965931991234,722.9931863982468
1972,45 to 54 Years,206479.5170386608,,14817.97382038547,430.28461139299833,50177.066057070784,0.07383269230769231,0.1005,0.08,15204.221256142484,,2782.598261710578,430.28461139299833,18417.10412924606,0.30301136457140376,606.0227291428075,,,0.05545557921911346,110.91115843822692,0.008575324250796127,17.150648501592254,0.36704226804131335,734.0845360826266
1972,55 to 64 Years,206479.5170386608,,14817.97382038547,430.28461139299833,40043.05488958991,0.07383269230769231,0.1005,0.08,15204.221256142484,,2782.598261710578,430.28461139299833,18417.10412924606,0.3796968362694816,759.3936725389632,,,0.0694901592643966,138.9803185287932,0.010745549074100748,21.491098148201495,0.45993254460797894,919.8650892159579
1972,65 Years and Older,206479.5170386608,,14817.97382038547,430.28461139299833,17126.667392606305,0.07383269230769231,0.1005,0.08,15204.221256142484,,2782.598261710578,430.28461139299833,18417.10412924606,0.887751300799258,1775.502601598516,,,0.16247167051961572,324.9433410392314,0.025123662504169086,50.24732500833817,1.0753466338230429,2150.6932676460856
1973,25 to 34 Years,230321.08033033035,,14822.481188847947,446.8081553000302,45146.62172878668,0.08044807692307693,0.10210000000000001,0.08,17971.780533795503,,2799.660982531686,446.8081553000302,21218.249671627218,0.398075865825775,796.15173165155,,,0.062012635172357715,124.02527034471542,0.009896823686701977,19.793647373403953,0.4699853246848346,939.9706493696692
1973,35 to 44 Years,230321.08033033035,,14822.481188847947,446.8081553000302,51850.07267833109,0.08044807692307693,0.10210000000000001,0.08,17971.780533795503,,2799.660982531686,446.8081553000302,21218.249671627218,0.34661051769954754,693.2210353990951,,,0.05399531452733538,107.99062905467076,0.00861731010623555,17.2346202124711,0.4092231423331184,818.4462846662368
1973,45 to 54 Years,230321.08033033035,,14822.481188847947,446.8081553000302,50815.850304972606,0.08044807692307693,0.10210000000000001,0.08,17971.780533795503,,2799.660982531686,446.8081553000302,21218.249671627218,0.3536648590142133,707.3297180284266,,,0.05509424649453763,110.18849298907527,0.008792692685815543,17.585385371631087,0.41755179819456645,835.1035963891329
1973,55 to 64 Years,230321.08033033035,,14822.481188847947,446.8081553000302,40446.82629516761,0.08044807692307693,0.10210000000000001,0.08,17971.780533795503,,2799.660982531686,446.8081553000302,21218.249671627218,0.44433104349506614,888.6620869901323,,,0.06921831053197308,138.43662106394618,0.011046803821871499,22.093607643743,0.5245961578489107,1049.1923156978214
1973,65 Years and Older,230321.08033033035,,14822.481188847947,446.8081553000302,17755.667701046652,0.08044807692307693,0.10210000000000001,0.08,17971.780533795503,,2799.660982531686,446.8081553000302,21218.249671627218,1.0121714844176832,2024.3429688353665,,,0.15767703190157434,315.3540638031487,0.025164255314019647,50.3285106280393,1.1950127716332772,2390.0255432665545
1974,25 to 34 Years,229342.21615683625,,15681.134880949368,488.40521641482553,42884.87554326353,0.09187115384615384,0.1097,0.08,19684.681850218287,,3043.9153612518253,488.40521641482553,23217.002427884938,0.45901221819706106,918.0244363941222,,,0.07097876168909557,141.95752337819115,0.011388752100308836,22.777504200617674,0.5413797319864655,1082.759463972931
1974,35 to 44 Years,229342.21615683625,,15681.134880949368,488.40521641482553,49434.86161379604,0.09187115384615384,0.1097,0.08,19684.681850218287,,3043.9153612518253,488.40521641482553,23217.002427884938,0.39819433508285135,796.3886701657027,,,0.06157426686114853,123.14853372229706,0.00987977310891316,19.75954621782632,0.46964837505291307,939.2967501058262
1974,45 to 54 Years,229342.21615683625,,15681.134880949368,488.40521641482553,48826.865063187935,0.09187115384615384,0.1097,0.08,19684.681850218287,,3043.9153612518253,488.40521641482553,23217.002427884938,0.40315268704521373,806.3053740904274,,,0.062340995214675905,124.68199042935181,0.01000279693940558,20.005593878811162,0.4754964791992952,950.9929583985904
1974,55 to 64 Years,229342.21615683625,,15681.134880949368,488.40521641482553,38425.04902856447,0.09187115384615384,0.1097,0.08,19684.681850218287,,3043.9153612518253,488.40521641482553,23217.002427884938,0.51228774843163,1024.57549686326,,,0.07921695451810705,158.4339090362141,0.0127105944888126,25.4211889776252,0.6042152974385497,1208.4305948770996
1974,65 Years and Older,229342.21615683625,,15681.134880949368,488.40521641482553,18329.741309620047,0.09187115384615384,0.1097,0.08,19684.681850218287,,3043.9153612518253,488.40521641482553,23217.002427884938,1.0739203307734149,2147.84066154683,,,0.16606428371437404,332.12856742874806,0.026645505147336396,53.291010294672795,1.2666301196351253,2533.2602392702506
1975,25 to 34 Years,228927.7596004955,,17033.34541969177,547.4864925940383,42168.56708475864,0.09047115384615384,0.113625,0.08,19427.10532555385,,3352.8435048966367,547.4864925940383,23327.435323044523,0.46070110199631525,921.4022039926305,,,0.07951049174038652,159.02098348077303,0.012983284243298872,25.966568486597744,0.5531948779800006,1106.3897559600011
1975,35 to 44 Years,228927.7596004955,,17033.34541969177,547.4864925940383,47979.11541263399,0.09047115384615384,0.113625,0.08,19427.10532555385,,3352.8435048966367,547.4864925940383,23327.435323044523,0.4049075344235766,809.8150688471532,,,0.0698813114010384,139.7626228020768,0.01141093344230087,22.82186688460174,0.48619977926691577,972.3995585338315
1975,45 to 54 Years,228927.7596004955,,17033.34541969177,547.4864925940383,48524.599865848,0.09047115384615384,0.113625,0.08,19427.10532555385,,3352.8435048966367,547.4864925940383,23327.435323044523,0.4003558067302437,800.7116134604873,,,0.06909574760360661,138.19149520721322,0.011282658571273734,22.565317142547467,0.48073421290512397,961.4684258102479
1975,55 to 64 Years,228927.7596004955,,17033.34541969177,547.4864925940383,37837.841214802414,0.09047115384615384,0.113625,0.08,19427.10532555385,,3352.8435048966367,547.4864925940383,23327.435323044523,0.5134305949239472,1026.8611898478944,,,0.08861085614960988,177.22171229921977,0.014469284584339815,28.93856916867963,0.6165107356578968,1233.0214713157936
1975,65 Years and Older,228927.7596004955,,17033.34541969177,547.4864925940383,18320.014771048744,0.09047115384615384,0.113625,0.08,19427.10532555385,,3352.8435048966367,547.4864925940383,23327.435323044523,1.0604306583996128,2120.8613167992257,,,0.18301532759652359,366.03065519304715,0.029884609779858653,59.76921955971731,1.2733305957759948,2546.6611915519898
1976,25 to 34 Years,243776.04898228144,,18110.60648222322,599.4588022085978,42184.627081824765,0.08865849056603774,0.1107,0.08,20382.387340079007,,3528.0620596951744,599.4588022085978,24509.90820198278,0.4831709736474298,966.3419472948596,,,0.08363383307506442,167.26766615012883,0.014210361538715001,28.42072307743,0.5810151682612092,1162.0303365224186
1976,35 to 44 Years,243776.04898228144,,18110.60648222322,599.4588022085978,48587.7082486794,0.08865849056603774,0.1107,0.08,20382.387340079007,,3528.0620596951744,599.4588022085978,24509.90820198278,0.4194967837494783,838.9935674989566,,,0.0726122343873065,145.224468774613,0.012337663656422629,24.67532731284526,0.5044466817932075,1008.893363586415
1976,45 to 54 Years,243776.04898228144,,18110.60648222322,599.4588022085978,48566.42338007985,0.08865849056603774,0.1107,0.08,20382.387340079007,,3528.0620596951744,599.4588022085978,24509.90820198278,0.4196806336873287,839.3612673746575,,,0.07264405764625968,145.28811529251936,0.012343070798465956,24.68614159693191,0.5046677621320543,1009.3355242641087
1976,55 to 64 Years,243776.04898228144,,18110.60648222322,599.4588022085978,38377.92283298097,0.08865849056603774,0.1107,0.08,20382.387340079007,,3528.0620596951744,599.4588022085978,24509.90820198278,0.5310966783893505,1062.193356778701,,,0.09192946880030858,183.85893760061717,0.01561988658993912,31.239773179878238,0.6386460337795983,1277.2920675591965
1976,65 Years and Older,243776.04898228144,,18110.60648222322,599.4588022085978,18309.931060896208,0.08865849056603774,0.1107,0.08,20382.387340079007,,3528.0620596951744,599.4588022085978,24509.90820198278,1.1131875522791488,2226.3751045582976,,,0.19268570962726977,385.37141925453955,0.03273954446987724,65.47908893975448,1.3386128063762959,2677.2256127525916
1977,25 to 34 Years,253090.34428708925,,19072.929648961555,656.8108703045166,42006.98677800974,0.08845192307692308,0.10917500000000001,0.08,21125.20862890004,,3695.37435873693,656.8108703045166,25477.393857941486,0.5028974998977762,1005.7949997955524,,,0.08797046972841725,175.9409394568345,0.01563575301831339,31.271506036626782,0.6065037226445068,1213.0074452890135
1977,35 to 44 Years,253090.34428708925,,19072.929648961555,656.8108703045166,49393.36378291241,0.08845192307692308,0.10917500000000001,0.08,21125.20862890004,,3695.37435873693,656.8108703045166,25477.393857941486,0.42769325696761484,855.3865139352297,,,0.07481519936520989,149.63039873041978,0.013297552950458088,26.595105900916177,0.5158060092832828,1031.6120185665657
1977,45 to 54 Years,253090.34428708925,,19072.929648961555,656.8108703045166,49267.138147728445,0.08845192307692308,0.10917500000000001,0.08,21125.20862890004,,3695.37435873693,656.8108703045166,25477.393857941486,0.4287890351080613,857.5780702161227,,,0.0750068808067617,150.0137616135234,0.01333162215217488,26.66324430434976,0.517127538066998,1034.255076133996
1977,55 to 64 Years,253090.34428708925,,19072.929648961555,656.8108703045166,38793.33238442268,0.08845192307692308,0.10917500000000001,0.08,21125.20862890004,,3695.37435873693,656.8108703045166,25477.393857941486,0.5445577198565903,1089.1154397131806,,,0.09525797686359096,190.5159537271819,0.01693102473888674,33.86204947777348,0.656746721459068,1313.493442918136
1977,65 Years and Older,253090.34428708925,,19072.929648961555,656.8108703045166,18241.43489401351,0.08845192307692308,0.10917500000000001,0.08,21125.20862890004,,3695.37435873693,656.8108703045166,25477.393857941486,1.158089193730748,2316.178387461496,,,0.2025813418849896,405.1626837699792,0.03600653534772472,72.01307069544944,1.3966770709634624,2793.354141926925
1978,25 to 34 Years,268567.01085845684,2650.504210701917,20526.555978109634,711.8573276227099,40908.106528093536,0.09641730769230769,0.11019999999999999,0.08,23903.62696730887,1580.013149241408,3991.5873477866016,711.8573276227099,30187.084791959587,0.5843249418276819,1168.6498836553637,0.038623473031105415,77.24694606221082,0.09757448306842043,195.14896613684084,0.017401375620595974,34.80275124119195,0.7379242735478037,1475.8485470956073
1978,35 to 44 Years,268567.01085845684,2650.504210701917,20526.555978109634,711.8573276227099,47861.661385242194,0.09641730769230769,0.11019999999999999,0.08,23903.62696730887,1580.013149241408,3991.5873477866016,711.8573276227099,30187.084791959587,0.49943161761366234,998.8632352273247,0.03301208323137303,66.02416646274605,0.08339842855971939,166.79685711943878,0.01487322644094854,29.746452881897078,0.6307153558457033,1261.4307116914065
1978,45 to 54 Years,268567.01085845684,2650.504210701917,20526.555978109634,711.8573276227099,47778.1004151018,0.09641730769230769,0.11019999999999999,0.08,23903.62696730887,1580.013149241408,3991.5873477866016,711.8573276227099,30187.084791959587,0.5003050929114243,1000.6101858228486,0.033069819342210476,66.13963868442094,0.08354428730123671,167.08857460247341,0.014899238802673381,29.79847760534676,0.6318184383575449,1263.6368767150898
1978,55 to 64 Years,268567.01085845684,2650.504210701917,20526.555978109634,711.8573276227099,38318.89769765421,0.09641730769230769,0.11019999999999999,0.08,23903.62696730887,1580.013149241408,3991.5873477866016,711.8573276227099,30187.084791959587,0.6238077920694517,1247.6155841389034,0.04123326202408303,82.46652404816605,0.10416759321422121,208.33518642844243,0.018577186985895163,37.15437397179033,0.787785834293651,1575.571668587302
1978,65 Years and Older,268567.01085845684,2650.504210701917,20526.555978109634,711.8573276227099,18442.092378142752,0.09641730769230769,0.11019999999999999,0.08,23903.62696730887,1580.013149241408,3991.5873477866016,711.8573276227099,30187.084791959587,1.2961450619149393,2592.2901238298787,0.08567428884121696,171.34857768243393,0.2164389628867363,432.8779257734726,0.038599596674094905,77.19919334818981,1.6368579103169876,3273.715820633975
1979,25 to 34 Years,271222.51865885867,2867.3770810228016,22155.96967729423,777.8554361350989,40106.31062355658,0.11203653846153848,0.12015,0.08,27166.051016382484,1709.2949611461622,4462.39733989863,777.8554361350989,34115.59875356237,0.67735103513676,1354.70207027352,0.04261910244474599,85.23820488949198,0.11126421928417483,222.52843856834966,0.019394838967766406,38.789677935532815,0.8506291958334472,1701.2583916668943
1979,35 to 44 Years,271222.51865885867,2867.3770810228016,22155.96967729423,777.8554361350989,46401.8140116764,0.11203653846153848,0.12015,0.08,27166.051016382484,1709.2949611461622,4462.39733989863,777.8554361350989,34115.59875356237,0.5854523491160606,1170.904698232121,0.03683681333484163,73.67362666968326,0.09616859674442312,192.33719348884622,0.016763470409569808,33.52694081913962,0.7352212296048951,1470.4424592097903
1979,45 to 54 Years,271222.51865885867,2867.3770810228016,22155.96967729423,777.8554361350989,45366.1581920904,0.11203653846153848,0.12015,0.08,27166.051016382484,1709.2949611461622,4462.39733989863,777.8554361350989,34115.59875356237,0.5988175348980486,1197.6350697960972,0.03767775428346009,75.35550856692018,0.09836401224463062,196.72802448926123,0.017146160643391625,34.29232128678325,0.7520054620695308,1504.0109241390617
1979,55 to 64 Years,271222.51865885867,2867.3770810228016,22155.96967729423,777.8554361350989,36316.06451612903,0.11203653846153848,0.12015,0.08,27166.051016382484,1709.2949611461622,4462.39733989863,777.8554361350989,34115.59875356237,0.7480450147431928,1496.0900294863857,0.04706718593880166,94.13437187760331,0.1228766772874508,245.7533545749016,0.021419045441711627,42.838090883423256,0.9394079234111569,1878.8158468223137
1979,65 Years and Older,271222.51865885867,2867.3770810228016,22155.96967729423,777.8554361350989,18369.241223103058,0.11203653846153848,0.12015,0.08,27166.051016382484,1709.2949611461622,4462.39733989863,777.8554361350989,34115.59875356237,1.4788880327955871,2957.7760655911743,0.09305201779354806,186.10403558709612,0.24292769013704593,485.8553802740919,0.04234553984498758,84.69107968997517,1.8572132805711685,3714.426561142337
1980,25 to 34 Years,246472.063403782,3156.294601620641,23925.11179881553,862.9709006794606,38717.654320987655,0.13742115384615383,0.14300000000000002,0.08,29320.950883393987,1881.523882627453,5209.549654688434,862.9709006794606,37274.99532138933,0.7573018406618708,1514.6036813237415,0.04859601945481332,97.19203890962665,0.13455230555804867,269.1046111160974,0.022288821877612313,44.57764375522463,0.962738987552345,1925.47797510469
1980,35 to 44 Years,246472.063403782,3156.294601620641,23925.11179881553,862.9709006794606,45686.67207792208,0.13742115384615383,0.14300000000000002,0.08,29320.950883393987,1881.523882627453,5209.549654688434,862.9709006794606,37274.99532138933,0.6417834687846137,1283.5669375692273,0.041183211581232525,82.36642316246505,0.11402777698062912,228.05555396125823,0.01888889825915966,37.77779651831932,0.815883355605635,1631.76671121127
1980,45 to 54 Years,246472.063403782,3156.294601620641,23925.11179881553,862.9709006794606,45185.13282732448,0.13742115384615383,0.14300000000000002,0.08,29320.950883393987,1881.523882627453,5209.549654688434,862.9709006794606,37274.99532138933,0.6489070419565733,1297.8140839131468,0.04164033089861036,83.28066179722073,0.1152934456250641,230.58689125012822,0.019098558456767497,38.19711691353499,0.8249393769370152,1649.8787538740305
1980,55 to 64 Years,246472.063403782,3156.294601620641,23925.11179881553,862.9709006794606,35059.18217433889,0.13742115384615383,0.14300000000000002,0.08,29320.950883393987,1881.523882627453,5209.549654688434,862.9709006794606,37274.99532138933,0.836327291880045,1672.65458376009,0.053667078520862076,107.33415704172415,0.1485930170527907,297.1860341055814,0.02461468999442608,49.22937998885216,1.0632020774481237,2126.4041548962473
1980,65 Years and Older,246472.063403782,3156.294601620641,23925.11179881553,862.9709006794606,18728.00410677618,0.13742115384615383,0.14300000000000002,0.08,29320.950883393987,1881.523882627453,5209.549654688434,862.9709006794606,37274.99532138933,1.5656206991531498,3131.2413983062997,0.10046579827194071,200.93159654388143,0.27816897225067944,556.3379445013588,0.0460791708373889,92.15834167477779,1.9903346405131588,3980.6692810263175
1981,25 to 34 Years,237875.6673998717,3542.749494901127,25385.49918065733,955.963868714384,37080.93570451436,0.16641509433962262,0.1654,0.08,33570.47206600279,2111.8965832277477,5946.413804541802,955.963868714384,42584.74632248672,0.9053296910713017,1810.6593821426034,0.05695370257257661,113.90740514515322,0.1603631001096303,320.72620021926065,0.025780467794344297,51.560935588688594,1.1484269615478528,2296.853923095706
1981,35 to 44 Years,237875.6673998717,3542.749494901127,25385.49918065733,955.963868714384,44689.2471042471,0.16641509433962262,0.1654,0.08,33570.47206600279,2111.8965832277477,5946.413804541802,955.963868714384,42584.74632248672,0.7511979780660116,1502.3959561320232,0.04725737666381587,94.51475332763174,0.13306140044540327,266.12280089080656,0.021391362143210794,42.78272428642159,0.9529081173184415,1905.8162346368829
1981,45 to 54 Years,237875.6673998717,3542.749494901127,25385.49918065733,955.963868714384,43852.16850167544,0.16641509433962262,0.1654,0.08,33570.47206600279,2111.8965832277477,5946.413804541802,955.963868714384,42584.74632248672,0.7655373317449552,1531.0746634899103,0.04815945608589594,96.31891217179188,0.1356013626627064,271.20272532541276,0.0217996943224794,43.5993886449588,0.9710978448160369,1942.1956896320737
1981,55 to 64 Years,237875.6673998717,3542.749494901127,25385.49918065733,955.963868714384,34870.75508228461,0.16641509433962262,0.1654,0.08,33570.47206600279,2111.8965832277477,5946.413804541802,955.963868714384,42584.74632248672,0.962711360473453,1925.4227209469059,0.06056354610745594,121.12709221491188,0.17052724526641405,341.0544905328281,0.027414487195892193,54.828974391784385,1.2212166390432149,2442.4332780864297
1981,65 Years and Older,237875.6673998717,3542.749494901127,25385.49918065733,955.963868714384,18970.98196392785,0.16641509433962262,0.1654,0.08,33570.47206600279,2111.8965832277477,5946.413804541802,955.963868714384,42584.74632248672,1.7695695525848354,3539.139105169671,0.11132247066827582,222.64494133655162,0.3134478655795752,626.8957311591504,0.050390848008399894,100.78169601679978,2.244730736841086,4489.461473682172
1982,25 to 34 Years,225027.0413212435,4012.702290553878,26361.34445278309,1067.6899243183263,35973.73097826087,0.16043653846153844,0.16824999999999998,0.08,30718.75278760731,2392.04388261931,6231.213390571801,1067.6899243183263,40409.69998511675,0.8539217910472179,1707.8435820944358,0.06649418388281259,132.98836776562518,0.17321565545529205,346.4313109105841,0.029679710591140447,59.3594211822809,1.123311340976463,2246.622681952926
1982,35 to 44 Years,225027.0413212435,4012.702290553878,26361.34445278309,1067.6899243183263,43576.59543109801,0.16043653846153844,0.16824999999999998,0.08,30718.75278760731,2392.04388261931,6231.213390571801,1067.6899243183263,40409.69998511675,0.7049369617729515,1409.873923545903,0.05489285840151366,109.78571680302731,0.1429944980539934,285.9889961079868,0.02450145344664489,49.00290689328978,0.9273257716751034,1854.6515433502068
1982,45 to 54 Years,225027.0413212435,4012.702290553878,26361.34445278309,1067.6899243183263,42823.00435413643,0.16043653846153844,0.16824999999999998,0.08,30718.75278760731,2392.04388261931,6231.213390571801,1067.6899243183263,40409.69998511675,0.7173423082035597,1434.6846164071194,0.05585885247185497,111.71770494370995,0.14551088800405257,291.0217760081051,0.024932625359229247,49.86525071845849,0.9436446740386965,1887.289348077393
1982,55 to 64 Years,225027.0413212435,4012.702290553878,26361.34445278309,1067.6899243183263,34353.11046511628,0.16043653846153844,0.16824999999999998,0.08,30718.75278760731,2392.04388261931,6231.213390571801,1067.6899243183263,40409.69998511675,0.8942058629247135,1788.411725849427,0.06963107125476456,139.26214250952913,0.18138716716494305,362.7743343298861,0.03107986176106258,62.15972352212516,1.1763039631054837,2352.6079262109674
1982,65 Years and Older,225027.0413212435,4012.702290553878,26361.34445278309,1067.6899243183263,20293.928430987024,0.16043653846153844,0.16824999999999998,0.08,30718.75278760731,2392.04388261931,6231.213390571801,1067.6899243183263,40409.69998511675,1.5136917867859683,3027.3835735719367,0.11786992798135977,235.73985596271953,0.3070481603284504,614.0963206569007,0.05261129839642377,105.22259679284754,1.9912211734922023,3982.4423469844046
1983,25 to 34 Years,237392.52823795177,4419.477469809915,27010.40551137945,1160.3946910060342,35806.908801696714,0.13235384615384616,0.139175,0.08,27337.035492615178,2634.5298705360638,5806.526884895892,1160.3946910060342,36938.48693905317,0.7634570089256018,1526.9140178512034,0.073576020904972,147.15204180994402,0.1621621938116241,324.32438762324824,0.032407005514842116,64.81401102968424,1.0316022291570401,2063.20445831408
1983,35 to 44 Years,237392.52823795177,4419.477469809915,27010.40551137945,1160.3946910060342,44265.04042179262,0.13235384615384616,0.139175,0.08,27337.035492615178,2634.5298705360638,5806.526884895892,1160.3946910060342,36938.48693905317,0.6175762008150472,1235.1524016300943,0.0595171685246904,119.0343370493808,0.1311763601606747,262.35272032134935,0.026214698551020578,52.42939710204116,0.8344844280514329,1668.9688561028656
1983,45 to 54 Years,237392.52823795177,4419.477469809915,27010.40551137945,1160.3946910060342,44180.76701821669,0.13235384615384616,0.139175,0.08,27337.035492615178,2634.5298705360638,5806.526884895892,1160.3946910060342,36938.48693905317,0.6187542077153962,1237.5084154307924,0.05963069562485843,119.26139124971687,0.13142657488272522,262.85314976545044,0.026264702252171816,52.52940450434363,0.8360761804751516,1672.1523609503033
1983,55 to 64 Years,237392.52823795177,4419.477469809915,27010.40551137945,1160.3946910060342,34369.82633863965,0.13235384615384616,0.139175,0.08,27337.035492615178,2634.5298705360638,5806.526884895892,1160.3946910060342,36938.48693905317,0.7953789240384381,1590.7578480768761,0.07665240564728258,153.30481129456516,0.16894257269982219,337.8851453996444,0.033762017869187824,67.52403573837564,1.0747359202547309,2149.471840509462
1983,65 Years and Older,237392.52823795177,4419.477469809915,27010.40551137945,1160.3946910060342,20507.925983037778,0.13235384615384616,0.139175,0.08,27337.035492615178,2634.5298705360638,5806.526884895892,1160.3946910060342,36938.48693905317,1.33299854481754,2665.99708963508,0.12846398376486723,256.9279675297345,0.28313574418488263,566.2714883697653,0.05658274230001626,113.16548460003251,1.8011810150673062,3602.3620301346123
1984,25 to 34 Years,241419.1133483074,4866.523761272045,27756.374991919005,1233.2135647358607,37274.66494845361,0.13877692307692308,0.1371,0.08,28966.696080934806,2901.022191498163,5925.341727770988,1233.2135647358607,39026.27356493982,0.7771148612869431,1554.2297225738862,0.07782825668614134,155.65651337228266,0.1589643189540409,317.9286379080818,0.033084497645820485,66.16899529164097,1.0469919345729457,2093.9838691458913
