year,age_group,wage_annual_2024d,hourly_2024d,time_years_total,time_hours_total,total_cost_2024d,cost_2024d_education,cost_2024d_health,cost_2024d_housing,cost_2024d_transport,time_years_education,time_years_health,time_years_housing,time_years_transport,time_hours_education,time_hours_health,time_hours_housing,time_hours_transport
1983,55 to 64 Years,34369.82633863965,17.184913169319824,1.373532168709428,2747.064337418856,47208.06210907814,675.1864552397159,3773.9567031990928,25334.774591920275,17424.14435871906,0.019644744450764064,0.10980435763669515,0.7371225662388092,0.5069605003831597,39.28948890152813,219.6087152733903,1474.2451324776184,1013.9210007663193
1983,65 Years and Older,20507.925983037778,10.25396299151889,1.7733859260151055,3546.7718520302105,36368.46731007869,156.0641106130593,4385.797694568578,20809.602595154767,11017.002909742287,0.0076099411877213145,0.21385866606872367,1.01471024482761,0.5372070739310505,15.219882375442628,427.71733213744733,2029.4204896552199,1074.414147862101
1984,25 to 34 Years,37274.66494845361,18.637332474226806,1.1326188300174926,2265.2376600349853,42217.98740321157,544.2540975963278,2190.3094510473793,24687.180430302134,14796.243424265731,0.014601180140692505,0.058761345114069156,0.6623045563103396,0.39695174845239145,29.20236028138501,117.52269022813832,1324.609112620679,793.9034969047829
1984,35 to 44 Years,46294.42799461642,23.14721399730821,1.0884580183465775,2176.916036693155,50389.54135550851,554.6171869017586,3406.5754050407477,28420.20403668861,18008.14472687739,0.01198021470243147,0.0735849982947602,0.6139011813688161,0.38899162398056975,23.96042940486294,147.1699965895204,1227.8023627376322,777.9832479611395
1984,45 to 54 Years,45361.04562737643,22.680522813688214,1.1842723755137383,2368.5447510274767,53719.83326092015,1220.9254474287156,3864.1067125928666,28773.947562187255,19860.85353871132,0.02691572538821414,0.08518557407902409,0.6343316641894499,0.4378394118570503,53.83145077642828,170.3711481580482,1268.6633283788997,875.6788237141005
1984,55 to 64 Years,35125.78947368421,17.562894736842107,1.3458869353138583,2691.773870627717,47275.34114521663,712.3664352177606,3842.919405484696,25285.1754376927,17434.879866821477,0.020280439127253105,0.10940449917470928,0.7198464665580264,0.4963555304538696,40.56087825450621,218.80899834941854,1439.692933116053,992.7110609077392
1984,65 Years and Older,21155.47511312217,10.577737556561086,1.7216938845987473,3443.3877691974944,36423.25212804343,164.65797451962246,4465.9407604492835,20768.862596273513,11023.790796801011,0.007783232172246963,0.21110094368332957,0.9817251791897195,0.5210845295534512,15.566464344493927,422.20188736665915,1963.450358379439,1042.1690591069023
1985,25 to 34 Years,37534.05432595574,18.767027162977868,1.1264118868554058,2252.8237737108116,42278.80495463311,573.3613741467542,2247.0245139079734,24789.55290613551,14668.866160442873,0.015275764487564576,0.05986628820841504,0.6604549748571369,0.39081485930228926,30.551528975129152,119.73257641683007,1320.9099497142738,781.6297186045786
1985,35 to 44 Years,46716.70542635659,23.358352713178295,1.0803466509779907,2160.693301955981,50470.23625208966,584.2786922722565,3494.7840086898127,28538.056565823703,17853.11698530389,0.01250684711046894,0.07480801517990027,0.6108747675028284,0.382157021184793,25.01369422093788,149.61603035980053,1221.7495350056568,764.314042369586
1985,45 to 54 Years,46383.24134705332,23.19162067352666,1.160624526878057,2321.2490537561143,53833.5275434945,1286.2218132304831,3964.162462706145,28893.266990331635,19689.876277226238,0.027730313274283394,0.08546540404636867,0.6229247062348132,0.42450410332259186,55.460626548566786,170.93080809273732,1245.8494124696265,849.0082066451837
1985,55 to 64 Years,35368.321273516645,17.68416063675832,1.339269274397496,2678.538548794992,47367.70596864016,750.4645348493483,3942.4265393036367,25390.027671375105,17284.78722311207,0.021218551173116794,0.11146773149947821,0.7178748314070207,0.48870816031788034,42.43710234623359,222.9354629989564,1435.7496628140414,977.4163206357607
1985,65 Years and Older,21407.42401779096,10.70371200889548,1.7068340640658781,3413.6681281317565,36538.92053746764,173.46405466075993,4581.5801788152385,20854.986643133638,10928.889660858,0.008102985885485336,0.2140182851989874,0.9741941218991033,0.5105186710823022,16.205971770970674,428.0365703979748,1948.3882437982065,1021.0373421646044
1986,25 to 34 Years,38014.75247524752,19.00737623762376,1.1008347995246954,2201.669599049391,41847.96242007003,608.8208648238113,2370.0479200245763,25035.53838605021,13833.555249171428,0.016015384164877355,0.06234547815529725,0.6585742838218283,0.3638996533826926,32.03076832975471,124.6909563105945,1317.1485676436564,727.7993067653852
1986,35 to 44 Years,47972.50543309531,23.986252716547657,1.0415185393258286,2083.0370786516573,49964.25378647781,620.4133636603719,3686.121588555871,28821.238257996923,16836.480576264647,0.01293268629727145,0.07683821295714287,0.6007865963597078,0.3509610437117066,25.865372594542897,153.67642591428574,1201.5731927194156,701.9220874234132
1986,45 to 54 Years,49089.34283088235,24.544671415441176,1.0856854723240608,2171.3709446481216,53295.58635742425,1365.7681036703414,4181.198265183227,29179.973417584755,18568.646570985926,0.027822089783836542,0.08517527479615829,0.5944258312463594,0.3782622764977065,55.644179567673085,170.35054959231658,1188.8516624927188,756.524552995413
1986,55 to 64 Years,36162.65792031098,18.08132896015549,1.2968525449374213,2593.7050898748425,46897.634955656686,796.8769570613497,4158.272311447041,25641.971632020115,16300.514055128182,0.022035906730566362,0.11498801666100769,0.7090732016580602,0.450755419887787,44.07181346113272,229.97603332201538,1418.1464033161203,901.510839775574
1986,65 Years and Older,21942.118030412745,10.971059015206372,1.6582305558250887,3316.461111650178,36385.09057755103,184.19192595868483,4832.419275365143,21061.929620986062,10306.54975524114,0.008394446046793964,0.22023485921765604,0.9598858957824079,0.4697153547782309,16.78889209358793,440.4697184353121,1919.7717915648159,939.4307095564618
1987,25 to 34 Years,38494.77666585306,19.24738833292653,1.0842694621004414,2168.538924200883,41738.71078916112,634.9219989044482,2438.1677406486765,24906.297687823826,13759.323361784172,0.016493718210545124,0.06333762530466797,0.6470046028327021,0.3574335157525263,32.98743642109025,126.67525060933593,1294.0092056654041,714.8670315050526
1987,35 to 44 Years,48610.13525698828,24.30506762849414,1.0256640640281545,2051.328128056309,49857.66888064088,647.0114868948714,3792.0679448677065,28672.454680876486,16746.13476800181,0.01331021778635878,0.07800982089064548,0.5898451944083921,0.3444988309427581,26.620435572717557,156.01964178129097,1179.6903888167842,688.9976618855162
1987,45 to 54 Years,49513.16209034544,24.75658104517272,1.0749472748993485,2149.894549798697,53224.038660666556,1424.3207887976373,4301.374095136542,29029.337945698226,18469.005831034152,0.028766508311440793,0.08687334667270757,0.5862953752121327,0.3730120447030673,57.53301662288158,173.74669334541514,1172.5907504242655,746.0240894061346
1987,55 to 64 Years,36083.85964912281,18.041929824561404,1.2978510240451833,2595.702048090366,46831.4741971167,831.0403596379801,4277.789204573403,25509.60034978438,16213.044283120938,0.023030805676525865,0.11855132034572681,0.7069532083828652,0.44931568964006524,46.06161135305173,237.10264069145362,1413.9064167657305,898.6313792801304
1987,65 Years and Older,22301.14893617021,11.150574468085106,1.6307611321825324,3261.5222643650645,36367.84688812021,192.08853140339087,4971.312473024583,20953.2018417693,10251.244041922937,0.008613391711484545,0.22291732534737776,0.9395570560844658,0.4596733590392042,17.22678342296909,445.8346506947555,1879.1141121689316,919.3467180784083
1988,25 to 34 Years,38877.23140495868,19.43861570247934,1.069779673038265,2139.55934607653,41590.07190102966,658.0969833919719,2494.1733845234753,24811.73038717612,13626.071145938093,0.016927568132025818,0.06415511841734056,0.6382072357141012,0.3504897507747974,33.85513626405164,128.31023683468112,1276.4144714282024,700.9795015495947
1988,35 to 44 Years,49350.06968641115,24.675034843205577,1.007036982740845,2014.0739654816898,49697.34527505392,670.6277440066286,3879.1731933412166,28563.587571196043,16583.956766510033,0.013589195481750051,0.07860522220112226,0.5787952834251257,0.336047281632847,27.178390963500103,157.21044440224452,1157.5905668502512,672.094563265694
1988,45 to 54 Years,49768.978195810174,24.884489097905085,1.066643277044137,2133.286554088274,53085.74599791716,1476.3092413045576,4400.1783003305645,28919.115777653686,18290.142678628355,0.029663241939510854,0.08841206831730766,0.5810670989441422,0.36750086784317626,59.32648387902171,176.82413663461531,1162.1341978882845,735.0017356863525
1988,55 to 64 Years,36736.81650700074,18.36840825350037,1.2713730044402924,2542.746008880585,46706.19677607725,861.3737666964033,4376.051655826677,25412.742355235467,16056.02899831871,0.023447153253800746,0.11911896761638986,0.691751348416178,0.4370555351539238,46.89430650760149,238.23793523277973,1383.5026968323562,874.1110703078476
1988,65 Years and Older,22358.23652173913,11.179118260869565,1.6240196413362114,3248.039282672423,36310.21525694497,199.09986309954581,5085.505418535577,20873.64414263077,10151.965832679076,0.008904989573124834,0.2274555693867399,0.9335997551656241,0.45405932721072256,17.80997914624967,454.91113877347976,1867.1995103312481,908.1186544214452
1989,25 to 34 Years,38700.71099247755,19.350355496238777,1.0715254138206611,2143.050827641322,41468.79536136831,676.3781524704843,2562.5659194811087,24576.466342957403,13653.384946459317,0.017477150551625662,0.06621495713552156,0.6350391430207691,0.3527941631127447,34.954301103251325,132.42991427104312,1270.0782860415384,705.5883262254894
1989,35 to 44 Years,49740.31879194631,24.870159395973154,0.9968723596136854,1993.7447192273708,49584.748962064456,689.2570030464385,3985.543700651795,28292.74853560551,16617.19972276071,0.013857108675347682,0.08012702365906656,0.5688091516652387,0.33407907561403244,27.714217350695364,160.2540473181331,1137.6183033304774,668.1581512280649
1989,45 to 54 Years,50607.78423236514,25.30389211618257,1.0474646699127659,2094.929339825532,53009.86600597084,1517.3193956337168,4520.835248276738,28644.905634833634,18326.80572722675,0.029981936942090958,0.08933082759599525,0.5660177790695367,0.36213412630514313,59.963873884181915,178.66165519199052,1132.0355581390734,724.2682526102863
1989,55 to 64 Years,38054.00933558447,19.027004667792237,1.2256617059913937,2451.3234119827875,46641.34200206489,885.3017284804082,4496.047028924894,25171.779534509707,16088.213710149881,0.02326434832853627,0.118149101958637,0.6614750974734077,0.4227731582308128,46.52869665707254,236.29820391727398,1322.9501949468154,845.5463164616256
1989,65 Years and Older,22766.80763983629,11.383403819918145,1.5934435111852532,3186.887022370506,36277.621904099986,204.63062581793918,5224.954668243965,20675.72090785647,10172.31570218161,0.008988112389542315,0.22949878397099402,0.9081519567846247,0.44680465804009206,17.976224779084628,458.99756794198805,1816.3039135692493,893.6093160801842
1990,25 to 34 Years,37322.87041564792,18.66143520782396,1.1089113927530445,2217.8227855060886,41387.75621415753,692.9471872236957,2651.6582727140167,24365.011831766293,13678.138922453527,0.018566288699305718,0.07104647212777844,0.6528172019039313,0.36648143002202893,37.13257739861144,142.0929442555569,1305.6344038078626,732.9628600440578
1990,35 to 44 Years,48478.91181988743,24.239455909943715,1.021617332275706,2043.2346645514122,49526.89656506259,706.1415271778845,4124.108513562271,28049.319344917003,16647.327179405434,0.01456595250737879,0.08507015439794678,0.5785880559598364,0.34339316941054415,29.13190501475758,170.14030879589356,1157.1761119196728,686.7863388210883
1990,45 to 54 Years,49377.60718660678,24.68880359330339,1.0731783384071745,2146.3566768143487,52990.97843504482,1554.488718306471,4678.010463862532,28398.446504598873,18360.032748276943,0.03148165346351801,0.09473951311944899,0.575128041285518,0.37182913053868943,62.963306927036015,189.47902623889797,1150.256082571036,743.6582610773788
1990,55 to 64 Years,37063.54753001378,18.53177376500689,1.2581616528514024,2516.3233057028046,46631.93422089864,906.9887020360925,4652.360436126475,24955.20298265707,16117.382100079007,0.024471178893537376,0.12552388387428454,0.6733085375178546,0.4348580525657258,48.94235778707475,251.04776774856907,1346.6170750357091,869.7161051314516
1990,65 Years and Older,23197.9892400807,11.59899462004035,1.5649994279211614,3129.998855842323,36304.839889647556,209.64340149433386,5406.609900365128,20497.82818735365,10190.758400434443,0.009037136767531519,0.23306372998155248,0.8836036595765894,0.43929490159548806,18.07427353506304,466.12745996310497,1767.2073191531788,878.5898031909761
1991,25 to 34 Years,36597.907783837385,18.298953891918693,1.12793321790043,2255.86643580086,41279.9958950469,724.1438288526263,2766.4408596636113,24297.82006923626,13491.591137294403,0.019786481596973354,0.07559013690081337,0.6639128174416251,0.36864378196101827,39.572963193946705,151.18027380162675,1327.8256348832501,737.2875639220365
1991,35 to 44 Years,46958.96397580857,23.479481987904283,1.052681084756913,2105.362169513826,49432.813137114965,737.9321810240091,4302.6291958532875,27971.967311699616,16420.28444853805,0.015714405058087803,0.09162530072149451,0.5956683227958284,0.34967305618150224,31.428810116175605,183.25060144298902,1191.3366455916569,699.3461123630045
1991,45 to 54 Years,48993.239164086684,24.49661958204334,1.0804499593017525,2160.899918603505,52934.743260898475,1624.4721576729225,4880.507953205241,28320.131678120062,18109.63147190025,0.03315706790139532,0.09961594776086535,0.5780416269941069,0.36963531664538485,66.31413580279063,199.2318955217307,1156.0832539882138,739.2706332907698
1991,55 to 64 Years,36986.4298180005,18.49321490900025,1.2595300489653802,2519.06009793076,46585.519759720766,947.8215418550594,4853.747610249018,24886.383641042245,15897.566966574446,0.025626197135517392,0.13123049816197194,0.6728517395028643,0.4298216141650266,51.25239427103479,262.46099632394385,1345.7034790057285,859.6432283300533
1991,65 Years and Older,22738.843357567745,11.369421678783873,1.598709364953575,3197.41872990715,36352.801823955946,219.08159561197226,5640.646343664446,20441.30101579076,10051.77286888877,0.00963468511423029,0.24806214876304056,0.8989595774222906,0.4420529536540136,19.26937022846058,496.12429752608114,1797.9191548445813,884.1059073080272
1992,25 to 34 Years,36317.31707317073,18.158658536585364,1.1370711735167724,2274.1423470335453,41295.37434337096,765.6351842164877,2882.580794420164,24267.4738516925,13379.68451304181,0.021081821178417875,0.07937207444626075,0.6682066795517777,0.3684105983403162,42.16364235683575,158.7441488925215,1336.4133591035554,736.8211966806324
1992,35 to 44 Years,46291.25064069708,23.14562532034854,1.0689837027643188,2137.9674055286378,49484.592515483506,780.213569247408,4483.260953204066,27937.032350343045,16284.08564268899,0.016854449997544055,0.09684899178901413,0.6035056725337666,0.351774588443994,33.70889999508811,193.69798357802824,1207.0113450675333,703.549176887988
1992,45 to 54 Years,49564.50631031923,24.782253155159616,1.0702645081764373,2140.5290163528744,53047.13196922172,1717.5497327169585,5085.400052482945,28284.761884684962,17959.42029933686,0.03465281631100133,0.10260164845875153,0.5706656636020226,0.36234437980466166,69.30563262200266,205.20329691750305,1141.3313272040452,724.6887596093234
1992,55 to 64 Years,36462.61315816484,18.231306579082418,1.2802332971290835,2560.466594258167,46680.65146541967,1002.1289858291968,5057.516264406201,24855.302350222883,15765.70386496139,0.027483740166461344,0.13870416369962513,0.6816654155424183,0.4323799777205786,54.96748033292269,277.40832739925025,1363.3308310848367,864.7599554411572
1992,65 Years and Older,22290.04651162791,11.145023255813955,1.637199543972293,3274.3990879445864,36493.25398395841,231.63433993573568,5877.45035704127,20415.771311243807,9968.397975737602,0.010391828469936143,0.263680488686967,0.9159142535029543,0.4472129733124357,20.783656939872284,527.3609773739339,1831.8285070059087,894.4259466248714
1993,25 to 34 Years,36162.306918239,18.081153459119502,1.143942806068129,2287.885612136258,41367.61084994724,803.5973803513102,2966.5030635390817,24207.53341292874,13389.976993128104,0.022221961175436067,0.08203301493586078,0.6694134162309017,0.3702744137259304,44.443922350872135,164.06602987172155,1338.8268324618034,740.5488274518608
1993,35 to 44 Years,46447.79151943463,23.223895759717315,1.0678080107859047,2135.616021571809,49597.3238677659,818.8985998643465,4613.784764704313,27868.028135603978,16296.612367593267,0.017630517470818906,0.09933270482351822,0.5999860752032413,0.3508587132883263,35.26103494163781,198.66540964703643,1199.9721504064826,701.7174265766525
1993,45 to 54 Years,49704.11534353862,24.852057671769312,1.0708227849019396,2141.6455698038794,53224.29921325526,1802.7103433691946,5233.454293532477,28214.8987811721,17973.235795181485,0.03626883470130087,0.1052921726372263,0.5676571967162061,0.3616045808472064,72.53766940260174,210.5843452744526,1135.314393432412,723.2091616944128
1993,55 to 64 Years,35815.884448969206,17.907942224484604,1.3074734406638477,2614.946881327696,46828.31767091257,1051.8171635627868,5204.758708342687,24793.909980436758,15777.831818570337,0.029367337418720607,0.14531984309248244,0.6922601622685974,0.44052609788404734,58.73467483744121,290.6396861849649,1384.520324537195,881.0521957680946
1993,65 Years and Older,22469.71551438968,11.23485775719484,1.6303319106752716,3260.6638213505435,36633.09422690472,243.11937670713124,6048.564024193804,20365.344542574963,9976.066283428829,0.010819868927643377,0.26918738781184315,0.9063463455749107,0.44397830836087454,21.639737855286754,538.3747756236863,1812.6926911498213,887.9566167217491
1994,25 to 34 Years,36971.93103448276,18.48596551724138,1.122244946577572,2244.489893155144,41491.56276866278,833.8525515517025,3029.6362464056133,24188.21244109728,13439.861529608183,0.022553665124334182,0.08194422529837433,0.6542317851490517,0.36351527100581177,45.10733024866836,163.88845059674867,1308.4635702981034,727.0305420116235
